ID,Title,Trailer ID,SentimentScore
994,Hitman: Agent 47,alQlJDRnQkE,0.37
995,She's Funny That Way,Qp4gomOKJnY,0.5454545454545454
996,No Escape,DOjj07EuO50,0.83
997,War Room,2DbRwcrhiLA,0.8
998,Before We Go,vNzaiGzPoUg,0.83
999,The Visit,YfQnRjkuvaY,0.51
1000,The Perfect Guy,CikoxQ4ytI4,0.54
1001,Sleeping with Other People,RG3Q2ua5izw,0.68
1002,Black Mass,R_F-lVhSfx8,0.66
1003,Captive,6IKJFYegRJk,0.72
1004,Everest,79Q2rrQlPW4,0.7
1005,Maze Runner: The Scorch Trials,-44_igsZtgU,0.63
1006,Sicario,7XLQ1bkSLDo,0.86
1008,99 Homes,Vh0piQN1_LY,0.75
1009,The Intern,ZU3Xban0Y6A,0.8
1010,Mississippi Grind,7p1MNB6TNQU,0.6071428571428571
1011,The Walk,GR1EmTKAWIw,0.64
1012,The Martian,ej3ioOneTy8,0.6
1013,Freeheld,-N-NTx46K_g,0.5897435897435898
1014,Steve Jobs,aEr6K1bwIVs,0.72
1015,Pan,Y1wRv8vTpxo,0.71
1016,Knock Knock,BHV0lsAqiS8,0.39
1017,Beasts of No Nation,2xb9Ty-1frw,0.8
1018,Bridge of Spies,mBBuzHrZBro,0.76
1019,Crimson Peak,6yAbFYbi8XU,0.65
1020,Goosebumps,7Cn716jv61s,0.52
1021,Room,E_Ci-pAL4eE,0.63
1022,Woodlawn,BRQaEJv9qIk,0.79
1023,Truth,oWZY3pHIV84,0.3636363636363636
1024,Rock the Kasbah,jtvcb5N_kek,0.58
1025,Paranormal Activity: The Ghost Dimension,RFxrhcxbQXo,0.5
1027,The Last Witch Hunter,xsuG2JUgs_8,0.71
1028,Bone Tomahawk,0ZbwtHi-KSE,0.75
1029,Scouts Guide to the Zombie Apocalypse,ZOhSbNJ7MqI,0.62
1030,Our Brand Is Crisis,BLZo_ILZhfk,0.64
1031,Freaks of Nature,eNXH63gCOG8,0.59
1032,Burnt,QsyzkkI_g14,0.7
1033,Spectre,ujmoYyEyDP8,0.85
1034,Spotlight,EwdCIpbTN5g,0.77
1036,The 33,hOoIBOYqHyw,0.7
1037,My All American,udOir1ucj38,0.64
1038,Love the Coopers,-TSX_0rwPNc,0.7
1039,By the Sea,y08gxV5tHUQ,0.4526315789473684
1040,Carol,EH3zcuRQXNo,0.81
1041,Legend,yI3v6KfR9Mw,0.74
1042,The Hunger Games: Mockingjay – Part 2,n-7K_OjsDCQ,0.44
1043,The Night Before,kOBdxkhJvHQ,0.61
1044,Creed,Uv554B7YHk4,0.69
1046,Victor Frankenstein,7pxZxY_Siyc,0.61
1047,Krampus,h6cVyoMH4QE,0.54
1048,In the Heart of the Sea,K-H35Mpj4uk,0.74
1049,The Big Short,vgqG3ITMv1Q,0.61
1051,Sisters,vRnhEjP3R-c,0.62
1052,Star Wars: The Force Awakens,sGbxmsDFVnE,0.65
1053,Concussion,Io6hPdC41RM,0.72
1054,Daddy's Home,arhMMJx7tCU,0.5
1055,Joy,uR-2TiQVY-k,0.83
1056,Point Break,ncvFAm4kYCo,0.49
1057,The Hateful Eight,nIOmotayDMY,0.73
1058,The Revenant,LoebZZ8K5N0,0.79
1059,Anomalisa,WQkHA3fHk_0,0.62
1061,Ride Along 2,iWfmmwdCHTg,0.68
1062,13 Hours: The Secret Soldiers of Benghazi,5MBjAN7jqsQ,0.7
1064,Dirty Grandpa,skl7gYRZHwE,0.4189189189189189
1065,The 5th Wave,kmxLybfGNC4,0.56
1066,The Boy,XGbB9UQ6r1g,0.46
1068,The Finest Hours,BQmllwTKtqU,0.84
1069,Fifty Shades of Black,J1pOTTcdRO8,0.58
1070,Jane Got a Gun,fm7qxI3gmpw,0.59
1071,"Hail, Caesar!",kMqeoW3XRa0,0.76
1072,Pride and Prejudice and Zombies,syjfmdvLu9c,0.66
1073,The Choice,3igwHv6Msjo,0.5263157894736842
1074,Deadpool,Xithigfg7dA,0.55
1075,Zoolander 2,4CL4LNWHegk,0.47
1076,How to Be Single,akwGjUeU6YA,0.63
1077,Risen,OcTVLfn5i8g,0.79
1078,The Witch,iQXmlf3Sefg,0.63
1079,Gods of Egypt,tuVg_6UaQsU,0.48
1080,Triple 9,JzUtr5sjRvU,0.72
1081,Eddie the Eagle,hyzQjVUmIxk,0.85
1083,London Has Fallen,3AsOdX7NcJs,0.5
1084,Whiskey Tango Foxtrot,2V8V6-VjnWw,0.72
1085,The Other Side of the Door,C1HjOEubv2Y,0.44
1086,Open Season: Scared Silly,Z3nGcP8fews,0.39
1087,10 Cloverfield Lane,1WQfDnj_e2I,0.5294117647058824
1088,Grimsby,_YtclB_02wA,0.72
1089,The Young Messiah,pVfmdLO2Ui8,0.64
1090,The Perfect Match,lf4GJAY4n1I,0.6666666666666666
1091,"Hello, My Name Is Doris",pJwPqSnC774,0.6923076923076923
1092,Miracles from Heaven,CldGTG6iVrU,0.73
1093,The Divergent Series: Allegiant,tE8LEPSTK6A,0.59
1094,The Bronze,6B7JH30oCME,0.55
1095,Midnight Special,1zuQTmVCEn4,0.8
1096,Batman v Superman: Dawn of Justice,NhWg7AQLI_8,0.6
1097,My Big Fat Greek Wedding 2,JQ-1Ts3BChM,0.73
1098,I Saw the Light,4Oo5y54dDh0,0.4583333333333333
1099,Everybody Wants Some!!,y6raUs0CiCQ,0.74
1100,God's Not Dead 2,Sxz-Y-c2UUc,0.42
1101,Meet the Blacks,ivqhlpUCnZY,0.44
1102,The Boss,V8GAMZqJqjs,0.67
1103,Hardcore Henry,96EChBYVFhU,0.51
1104,Demolition,3UnSXelOJo0,0.75
1105,The Invitation,ZbyUw_2lJ-0,0.55
1107,Barbershop:The Next Cut,l2vPDGStL4k,0.57
1108,Criminal,3bvnoqsvY-M,0.78
1109,Green Room,Q8XSARX3DQg,0.8
1110,The Huntsman: Winter's War,eAvCgVR0gIM,0.63
1111,A Hologram for the King,UW4OE1egbHs,0.4
1112,Elvis & Nixon,o9x3Z6b0Z1g,0.56
1113,Keanu,K9zy27apgI8,0.69
1114,Mother's Day,2BPr217zLps,0.68
1116,Captain America: Civil War,FkTybqcX-Yo,0.51
1117,Money Monster,xT3SLHlnEUI,0.5882352941176471
1118,The Darkness,FDhoqY1grJY,0.46
1120,Neighbors 2: Sorority Rising,X2i9Zz_AqTg,0.63
1121,The Nice Guys,GQR5zsLHbYw,0.8
1122,X-Men: Apocalypse,COvnHv42T-A,0.52
1125,Me Before You,T0MmkG_nG1U,0.7
1126,Popstar: Never Stop Never Stopping,Q9RoNzJrmDo,0.57
1127,The Conjuring 2,VFsmuRPClr4,0.56
1128,Warcraft,2Rxoz13Bthc,0.52
1129,Now You See Me 2,4I8rVcSQbic,0.52
1131,Central Intelligence,MxEw3elSJ8M,0.55
1132,Independence Day: Resurgence,LbduDRH2m2M,0.5
1133,The Shallows,EgdxIlSuB70,0.54
1134,Free State of Jones,3EMkxEKKSQI,0.82
1135,The Neon Demon,cipOTUO0CmU,0.58
1136,Swiss Army Man,yrK1f4TsQfM,0.61
1137,The Legend of Tarzan,Aj7ty6sViiU,0.64
1139,The Purge: Election Year,RXMp9fBomJw,0.41
1141,Captain Fantastic,D1kH4OMIOMc,0.81
1142,Mike and Dave Need Wedding Dates,33MtR-g4Jcg,0.76
1143,The Infiltrator,N7_M4hjXW1I,0.6
1144,Café Society,-1yDgVpHH8U,0.696969696969697
1145,Ghostbusters,w3ugHP-yZXw,0.18
1146,Star Trek Beyond,XRVD32rnzOw,0.48
1147,Batman: The Killing Joke,BjmFe9B9vy8,0.48
1148,Ice Age: Collision Course,Ohq6NmKMja8,0.69
1149,Lights Out,6LiKKFZyhRU,0.41
1150,Nerve,2PR9MOPTI7g,0.52
1151,Jason Bourne,v71ce1Dqqns,0.59
1152,Bad Moms,iKCw-kqo3cs,0.46
1153,Suicide Squad,CmRih_VtVAs,0.66
1154,Pete's Dragon,fPOamb6d_20,0.68
1155,Sausage Party,WVAcTZKTgmc,0.37
1156,Hell or High Water,JQoqsKoJVDw,0.89
1157,Ben-Hur,3BmeR9GYdDU,0.42
1159,War Dogs,Rwh9c_E3dJk,0.67
1160,Mechanic: Resurrection,QF903RaKLvs,0.58
1161,Don't Breathe,76yBTNDB6vU,0.47
1162,Hands of Stone,KeP5YVVkQV8,0.62
1163,The Light Between Oceans,YSX-mpsVutQ,0.83
1164,Morgan,rqmHSR0bFU8,0.6
1165,Sully,mjKEXxO2KNE,0.75
1166,When the Bough Breaks,Ws74Ie4fMc8,0.63
1167,The Disappointments Room,9Nyp-LGHj8o,0.34
1168,Bridget Jones's Baby,mJsvmscPY9w,0.59
1169,Snowden,QlSAiI3xMh4,0.47
1170,Blair Witch,girSv9UH_V8,0.32
1171,Hillsong: Let Hope Rise,kmz2q-CgGyY,0.5833333333333334
1172,The Magnificent Seven,q-RBA0xoaWU,0.71
1174,Miss Peregrine's Home for Peculiar Children,tV_IhWE4LP0,0.52
1175,Deepwater Horizon,S-UPJyEHmM0,0.67
1176,Queen of Katwe,z4l3-_yub5A,0.84
1178,The Girl on the Train,y5yk-HGqKmM,0.59
1179,The Birth of a Nation,i18z1EQCoyg,0.75
1180,Middle School: The Worst Years of My Life,XQtjPUyS6ZY,0.48
1181,The Accountant,DBfsgcswlYQ,0.74
1182,Kevin Hart: What Now?,d3R4rxv33sg,0.51
1184,Jack Reacher: Never Go Back,aRwrdbcAh2s,0.7
1185,Keeping Up with the Joneses,nPfYXXg65qA,0.64
1186,Ouija: Origin of Evil,MJIcZGEjjwo,0.54
1187,Boo! A Madea Halloween,-sPHseSGr9Q,0.45
1188,I'm Not Ashamed,RJJ2xphZjjA,0.79
1189,American Pastoral,079zFCh81L4,0.5238095238095238
1190,Inferno,RH2BD49sEZI,0.51
1191,Doctor Strange,Lt-U_t2pUHI,0.65
1193,Hacksaw Ridge,s2-1hz1juBI,0.67
1195,Billy Lynn's Long Halftime Walk,veoPig2LJDU,0.3448275862068966
1196,Fantastic Beasts and Where to Find Them,ViuDsy7yb8M,0.66
1197,The Edge of Seventeen,vswj96INhmo,0.61
1198,Bleed for This,zQ6ny-fROX8,0.77
1199,Manchester by the Sea,gsVoD0pTge0,0.8
1201,Bad Santa 2,QmckiK-JvB8,0.53
1202,Rules Don't Apply,a_QiAunKtxo,0.4605263157894737
1203,Incarnate,g10LD3Xsh2Q,0.53
1204,La La Land,0pdqf4P9MB8,0.65
1205,Office Christmas Party,4gzLSQGNBCA,0.5952380952380952
1206,Collateral Beauty,dpFyds_pS2E,0.77
1207,Fences,spCxVd9ctFs,0.79
1208,Rogue One: A Star Wars Story,frdj1zb9sMY,0.57
1209,The Founder,AX2uz2XYkbo,0.51
1210,Assassin's Creed,xLBZ1_J1xvM,0.6
1211,Passengers,7BWWWQzTpNU,0.61
1213,Patriots Day,ykwSo64RYao,0.49
1214,A Monster Calls,WMgm20Di9Wg,0.74
1215,Silence,IqrgxZLd_gE,0.69
1216,Why Him?,xOZ2bs9IboU,0.71
1217,Hidden Figures,5wfrDhgUMGI,0.76
1218,Live by Night,CtFZcAuH-qI,0.76
1219,Paterson,m8pGJBgiiDU,0.84
1220,Underworld: Blood Wars,rKHL5PyAPzs,0.65
1221,Monster Trucks,wQGawWqJdfs,0.48
1222,The Bye Bye Man,ZGdOnCiQRpQ,0.26
1223,Sleepless,LzWNDXwRbLY,0.61
1224,Split,U58Om9LXYFs,0.5625
1225,XXX: Return of Xander Cage,-ziu6JzJTZ0,0.56
1226,The Resurrection of Gavin Stone,44nmZ31RNOY,0.67
1228,Resident Evil: The Final Chapter,79Sd4GtOXuI,0.42
1229,Rings,p17DJbPRLc0,0.32
1230,The Space Between Us,x73-573aWfs,0.56
1231,I Am Not Your Negro,rNUYdgIyaPM,0.78
1234,Fifty Shades Darker,n6BVyk7hty8,0.42
1235,John Wick: Chapter 2,ChpLV9AMqm4,0.52
1236,The Great Wall,avF6GHyyk5c,0.69
1237,A Cure for Wellness,4mcVodJmBlU,0.71
1238,Fist Fight,9aIzXYo6VCE,0.61
1239,XX,LGH-zJ9_uFs,0.44
1240,Get Out,DzfpyUB60YY,0.62
1242,Collide,p7yt_t3nZKA,0.63
1243,Logan,Div0iP65aZo,0.68
1244,The Shack,Ouc9W0GRlQw,0.6111111111111112
1245,Before I Fall,q3Zyy4ZXegE,0.71
1246,Table 19,2BrKGHl5EXQ,0.74
1247,Kong: Skull Island,44LdLqgOpjo,0.56
1249,The Belko Experiment,jP2Ow2CX6OQ,0.5
1250,Power Rangers,Q-C4qqsgs8w,0.57
1251,Life,cuA-xqBw4jE,0.64
1252,CHiPs,nmgeiznfdLI,0.47
1254,Ghost in the Shell,tRkb1X9ovI4,0.52
1256,The Zookeeper's Wife,eiEfrA6MWs4,0.83
1257,The Case for Christ,rhe8KhSxWGo,0.7
1259,Going in Style,hcdTN5soeQw,0.64
1260,Colossal,fqcZtz8VXXE,0.66
1261,Gifted,x7CAjpdRaXU,0.78
1262,Aftermath,oUXUm6he2-s,0.49
1263,The Fate of the Furious,JwMKRevYa_M,0.37
1265,The Lost City of Z,yqGDNvX1F4g,0.47
1266,Born in China,PGJh7Zhq6SE,0.7653061224489796
1267,Unforgettable,iFXIBL617yc,0.6
1269,The Circle,QUlr8Am4zQ0,0.62
1270,How to Be a Latin Lover,Tir_yK1kROg,0.73
1271,Sleight,jOBAoSy4oJI,0.4383561643835616
1272,Guardians of the Galaxy Vol. 2,wX0aiMVvnvg,0.6
1273,King Arthur: Legend of the Sword,jIM4-HLtUM0,0.76
1274,Snatched,QcyeYFXdHNQ,0.4
1275,Lowriders,6k0mm_cxzy0,0.48
1276,The Wall,xpNLhb7cyd0,0.4404761904761904
1277,Paris Can Wait,yXYuIzC7qcg,0.7272727272727273
1278,Alien: Covenant,svnAD0TApb8,0.48
1280,"Everything, Everything",0LyEE7eR0nM,0.67
1281,Baywatch,eyKOgnaf0BU,0.6
1282,Pirates of the Caribbean: Dead Men Tell No Tales,Hgeu5rhoxxY,0.67
1283,Wonder Woman,VSB4wGIdDwo,0.72
1286,The Mummy,IjHgzkQM2Sg,0.36
1287,It Comes at Night,6YOYHCBQn9g,0.56
1289,Rough Night,kyIlMQvv-qk,0.58
1290,All Eyez on Me,nsrOCzUwcjE,0.61
1291,47 Meters Down,iVpCsTBH5WY,0.6
1292,The Book of Henry,Nd60i3ZnLOE,0.68
1293,Transformers: The Last Knight,6Vtf0MszgP8,0.4
1294,The Beguiled,iBoLK5z_FHo,0.5
1295,The Big Sick,jcD0Daqc3Yw,0.81
1297,Baby Driver,zTvJJnoWIPk,0.74
1298,Okja,AjCebKn4iic,0.66
1300,The House,FK5OJse8haA,0.71
1301,Inconceivable,vse9mg7AnGM,0.44
1302,A Ghost Story,c_3NMtxeyfk,0.77
1303,Spider-Man: Homecoming,rk-dF1lIbIg,0.49
1304,War for the Planet of the Apes,JDcAlo8i2y8,0.84
1305,Wish Upon,Sp8GRrrbE-A,0.2823529411764706
1306,Dunkirk,F-eMt3SrfFU,0.64
1307,Girls Trip,HnqkPpSn94Y,0.6530612244897959
1308,First Kill,t719hhEdWJc,0.77
1309,Atomic Blonde,JIqcMl0hzXs,0.68
1310,The Emoji Movie,r8pJt4dK_s4,0.39
1311,An Inconvenient Sequel: Truth to Power,huX1bmfdkyA,0.41
1312,Detroit,d5h7Kgo-zeI,0.57
1313,The Dark Tower,GjwfqXTebIY,0.45
1315,Wind River,W7V9Fsll5qM,0.7093023255813954
1316,Annabelle: Creation,KisPhy7T__Q,0.53
1317,The Nut Job 2: Nutty by Nature,nYif5QTYI9w,0.31
1318,Good Time,nrR-SbCRgCU,0.84
1319,The Hitman's Bodyguard,IpKmt4MpctM,0.62
1320,Logan Lucky,aPzvKH8AVf0,0.74
1321,Patti Cake$,L-591Dqa48g,0.81
1322,All Saints,IaMfIvCTY-o,0.8125
1323,Film Stars Don't Die in Liverpool,43_KLNaEc6M,0.65
1324,Tulip Fever,2djWwOK0Im8,0.66
1325,It,hAUTdjf9rko,0.46
1326,Home Again,W1fklW6lESw,0.75
1327,Fallen,rJWx-oFBTG8,0.55
1328,American Assassin,5dfcQOBJ83A,0.74
1329,Mother!,XpICoc65uh0,0.58
1330,Kingsman: The Golden Circle,6Nxc-3WpMbg,0.68
1332,Stronger,XkoM5r9LR14,0.77
1333,Battle of the Sexes,5AWP1K7FaFI,0.4666666666666667
1334,Woodshock,RpscZ_YD-ns,0.69
1335,Jeepers Creepers 3,wPYvY4RoAvo,0.36
1336,American Made,AEBIJRAkujM,0.77
1337,Flatliners,a1S52y5ZVlY,0.58
1338,Blade Runner 2049,gCcx85zbxz4,0.75
1339,The Mountain Between Us,3jyzGKXBOxA,0.67
1341,The Florida Project,WwQ-NH1rRT4,0.78
1342,Brawl in Cell Block 99,5hfAExhHTMM,0.79
1343,Happy Death Day,1NTaDm3atkc,0.54
1344,Marshall,IfvzEXhhWNk,0.74
1345,Breathe,JycCFypvgmI,0.72
1346,Geostorm,EuOlYPSEzSc,0.53
1347,Only the Brave,mQj4BkYf-HM,0.76
1348,The Snowman,c44kam_8N3I,0.56
1349,Boo 2! A Madea Halloween,feRTw6OK_Ks,0.61
1350,Same Kind of Different as Me,o1EsLulr2q4,0.8
1351,Wonderstruck,o1vV0oorclg,0.546875
1352,Thank You for Your Service,50LQGcb5knE,0.71
1353,Suburbicon,IYga2m0V2O0,0.65
1354,Jigsaw,vPP6aIw1vgY,0.53
1355,All I See Is You,zTTaFg2Sq9Y,0.54
1356,Thor: Ragnarok,ue80QwXMRHg,0.61
1357,A Bad Moms Christmas,NGewN1G988o,0.5074626865671642
1358,Lady Bird,cNi_HC839Wo,0.63
1359,Murder on the Orient Express,Mq4m3yAoW8E,0.54
1360,Daddy's Home 2,huaGQdrkrK0,0.65
1361,LBJ,xrnEp8WLH0g,0.55
1362,"Three Billboards Outside Ebbing, Missouri",Jit3YhGx5pU,0.84
1363,Mayhem,iJJGAInln0c,0.4556962025316455
1364,Justice League,3cxixDgHUYw,0.41
1366,Wonder,ngiK1gQKgK8,0.71
1367,"Roman J. Israel, Esq.",CItEtnp3nPY,0.72
1370,The Disaster Artist,cMKX2tE5Luk,0.69
1371,The Shape of Water,XFYWazblaUA,0.78
1372,Wonder Wheel,VFM0UqX9MJ8,0.75
1373,"I, Tonya",OXZQ5DfSAAc,0.84
1374,Just Getting Started,lqDTpKAtxrs,0.4444444444444444
1375,Star Wars: The Last Jedi,Q0CbN8sfihY,0.56
1377,Beyond Skyline,wCqP4d0tXb0,0.475
1378,Jumanji: Welcome to the Jungle,2QKg5SZ_35I,0.55
1380,Pitch Perfect 3,Hihto8onbUU,0.61
1381,Downsizing,UCrBICYM0yM,0.45
1382,Father Figures,59uWyPklsy0,0.44
1383,The Post,nrXlY6gzTTM,0.77
1384,Hostiles,1M5cj4UmscE,0.8
1385,All the Money in the World,KXHrCBkIxQQ,0.59
1386,Molly's Game,9v-pw0ZQRLY,0.5833333333333334
1387,Phantom Thread,xNsiQMeSvMk,0.73
1388,Insidious: The Last Key,acQyrwQyCOk,0.6
1389,The Commuter,aDshY43Ol2U,0.74
1390,Proud Mary,kQ1Zcv54USA,0.67
1391,Freak Show,g3T1K-hI-9c,0.6956521739130435
1392,12 Strong,-Denciie5oA,0.66
1393,Den of Thieves,HusPt_1-qto,0.65
1394,Forever My Girl,5iEOQn8UUHI,0.79
1395,Maze Runner: The Death Cure,4-BTxXm8KSg,0.53
1396,Winchester,0Juc2cL26mg,0.54
1397,Peter Rabbit,7Pa_Weidt08,0.51
1399,The 15:17 to Paris,IC_lnyn2R2Q,0.86
1400,Black Panther,xjDjIWPwcPU,0.76
1401,Game Night,qmxMAdV6s4U,0.86
1402,Annihilation,89OP78l9oF0,0.46
1403,Every Day,dRvKm__GrqU,0.67
1404,Red Sparrow,zpmAR4oRUXg,0.3461538461538461
1405,Death Wish,HzILu6yyA20,0.7
1406,A Wrinkle in Time,UhZ56rcWwRQ,0.43
1407,Thoroughbreds,TPcV_3D3V2A,0.67
1408,The Strangers: Prey at Night,91-Z20uttEk,0.69
1409,The Hurricane Heist,56whWF2NJrM,0.74
1410,Tomb Raider,8ndhidEmUbI,0.59
1411,"Love, Simon",E0cbWdlQg_8,0.73
1412,I Can Only Imagine,fm_zzAMuvyQ,0.6730769230769231
1413,Flower,qmYcbgJBv7s,0.524390243902439
1414,Pacific Rim Uprising,8BAhwgjMvnM,0.4
1415,Sherlock Gnomes,gwcdJXhngBw,0.6
1416,Unsane,u7KZrt_cHH0,0.61
1417,"Paul, Apostle of Christ",LyOqQZUDdO4,0.88
1418,Midnight Sun,fEskVQgtwaI,0.65
1419,Ready Player One,cSp1dM2Vj48,0.5
1420,Acrimony,wlpunOUxYSo,0.59
1421,A Quiet Place,WR7cc5t7tv8,0.38
1422,Blockers,RfFcaV5O7SU,0.59
1423,Chappaquiddick,f9pxPNsLN_s,0.6666666666666666
1424,Rampage,coOKvrsmQiI,0.51
1425,Truth or Dare,Cgnk3MLw9TM,0.43
1426,The Rider,AlrWRttLTkg,0.86
1427,Sgt. Stubby: An American Hero,L2rekx-k5X0,0.66
1428,I Feel Pretty,cVx9EFK3DWE,0.71
1429,Super Troopers 2,o7DjjaKMt8A,0.5
1430,Traffik,ZJYgf1Zq4go,0.4634146341463415
1431,The House of Tomorrow,JAwnkRhInwc,0.4090909090909091
1432,Avengers: Infinity War,QwievZ1Tx-8,0.56
1433,Disobedience,HEVonh8bjC0,0.8
1434,Backstabbing for Beginners,P3GdyaVQ20I,0.3382352941176471
1435,Overboard,ca_krBNpsJI,0.5357142857142857
1436,Life of the Party,T1B1CxmAXLk,0.78
1437,Breaking In,DsDVOt3M7OM,0.63
1438,Deadpool 2,D86RtevtfrA,0.55
1439,Book Club,LDxgPIsv6sY,0.84
1440,First Reformed,hCF5Y8dQpR4,0.84
1441,Show Dogs,eT9eWtb7C4c,0.4
1442,Solo: A Star Wars Story,jPEYpryMp2s,0.6
1443,Action Point,ri1Cc3Yz09U,0.75
1444,Adrift,If2lCD0SQrE,0.79
1445,Upgrade,36PDeN9NRZ0,0.68
1446,Ocean's 8,MFWF9dU5Zc0,0.53
1447,Won't You Be My Neighbor?,FhwktRDG_aQ,0.79
1448,Hereditary,V6wWKNij_1M,0.59
1449,Hotel Artemis,JqfuKsoEEms,0.79
1450,Superfly,MQIvV800Atk,0.51
1452,Tag,kjC1zmZo30U,0.66
1453,Gotti,UjLs5XkJ8vw,0.57
1454,Jurassic World: Fallen Kingdom,vn9mMeWcgoM,0.43
1455,The Domestics,IrcQhTm2h2I,0.67
1456,Sicario: Day of the Soldado,sIMChzE_aCo,0.65
1457,Uncle Drew,9H2SSvQ8ihA,0.58
1458,Woman Walks Ahead,qHR0AEDMg0M,0.72
1459,The First Purge,UL29y0ah92w,0.3
1460,Ant-Man and the Wasp,8_rTIAOohas,0.57
1461,Sorry to Bother You,PQKiRpiVRQM,0.4310344827586206
1463,Skyscraper,t9QePUT-Yt8,0.67
1464,Eighth Grade,y8lFgF_IjPw,0.61
1465,"Don't Worry, He Won't Get Far on Foot",2BwxeOzSx8A,0.67
1466,Shock and Awe,CVdHJuVydb4,0.49
1467,Mamma Mia! Here We Go Again!,XcSMdhfKga4,0.74
1468,The Equalizer 2,HyNJ3UrGk_I,0.74
1469,Unfriended: Dark Web,XenTM_C9fxM,0.35
1470,Mission: Impossible – Fallout,XiHiW4N7-bo,0.68
1473,The Darkest Minds,tN8o_E_f9FQ,0.52
1474,The Spy Who Dumped Me,CXkUaaVrB_s,0.66
1475,The Miseducation of Cameron Post,YZ0ZBXt6rZU,0.5555555555555556
1476,Dog Days,fAfqqHwgI1U,0.69
1477,The Meg,udm5jUA-2bs,0.35
1478,BlacKkKlansman,pFc6I0rgmgY,0.71
1479,Slender Man,ySy8mcceTno,0.34
1480,Crazy Rich Asians,ZQ-YX-5bAs0,0.63
1481,Alpha,uIxnTi4GmCo,0.85
1482,Mile 22,eJU6S5KOsNI,0.63
1483,Billionaire Boys Club,r59Xcy8eWBI,0.4545454545454545
1484,Down a Dark Hall,TwHoY2dVZLE,0.67
1485,The Happytime Murders,XF9Lyb5UJHo,0.44
1486,Searching,3Ro9ebQxEOY,0.72
1487,A.X.L.,--8nr2kt4uk,0.68
1488,Operation Finale,07Y4_6PD0Z4,0.73
1489,Kin,Ac5wrM2uYbk,0.73
1490,Destination Wedding,EbmOoPEOWLk,0.8
1491,The Nun,pzD9zGcUNrw,0.5
1492,Peppermint,sdL70wkf_H0,0.77
1493,The Predator,WaG1KZqrLvM,0.45
1494,White Boy Rick,qns48PtK2io,0.68
1495,A Simple Favor,rAqMlh0b2HU,0.77
1496,Unbroken: Path to Redemption,03R3dDa6x_Y,0.4444444444444444
