ID,Title,Trailer ID,SentimentScore
1497,The House with a Clock in Its Walls,oQGA42-U0Ro,0.76
1498,Life Itself,b5kwtJkUdpA,0.78
1499,The Sisters Brothers,3OwvqKwTKmE,0.7
1500,Assassination Nation,SS8Bz3yXxcc,0.5869565217391305
1501,Little Italy,BcL6egAzRNM,0.4186046511627907
1502,Fahrenheit 11/9,WRQv9xMQ3E0,0.41
1504,Night School,t9QtXGirWf0,0.64
1505,The Old Man & the Gun,d7rlUe-Thvk,0.9
1506,Hell Fest,olBLvQ26_eM,0.49
1507,Venom,u9Mv98Gr5pY,0.59
1508,A Star Is Born,nSbzyEJ8X9E,0.79
1509,First Man,PSoRx87OO6k,0.73
1510,Bad Times at the El Royale,y7wzBVARwaU,0.86
1511,Goosebumps 2: Haunted Halloween,nQeOzfm-lps,0.46
1512,Beautiful Boy,y23HyopQxEg,0.74
1513,Gosnell: The Trial of America's Biggest Serial Killer,ttwkr8MM9Rk,0.66
1514,Halloween,ek1ePFp-nBI,0.63
1515,The Hate U Give,3MM8OkVT0hw,0.56
1516,Can You Ever Forgive Me?,UvJIaNsf_bY,0.92
1517,Mid90s,w9Rx6-GaSIE,0.6
1518,Hunter Killer,mnP_z3qXDCQ,0.79
1519,Johnny English Strikes Again,-Qv6p6pTz5I,0.74
1520,Suspiria,BY6QKRl56Ok,0.72
1521,Indivisible,hBQYgNVY7Xk,0.5
1522,Bohemian Rhapsody,mP0VHJYFOAU,0.6
1523,The Nutcracker and the Four Realms,BXfxLIuNJvw,0.55
1524,Nobody's Fool,MsFbMw9LO5M,0.61
1525,Boy Erased,-B71eyB_Onw,0.61
1526,A Private War,u4mHCilwdk0,0.56
1527,Bodied,oUry7CpMpCE,0.58
1528,The Front Runner,BAOYDcnVx6E,0.7
1530,The Girl in the Spider's Web,XKMSP9OKspQ,0.64
1531,Overlord,USPd0vX2sdc,0.56
1532,Fantastic Beasts: The Crimes of Grindelwald,vvFybpmyB9E,0.58
1533,Widows,nN2yBBSRC78,0.79
1534,Green Book,QkZxoko_HC0,0.82
1535,Instant Family,IUfZq3DUd3Y,0.82
1536,Ralph Breaks the Internet,T73h5bmD8Dc,0.54
1537,Creed II,u22BXhMu4tI,0.65
1538,Robin Hood,zwPn9ZnbCo0,0.56
1539,Roma,sKVYRtE-kXI,0.67
1540,The Favourite,SYb-wkehT1g,0.82
1541,The Possession of Hannah Grace,RHAgri92JP8,0.5
1542,Mary Queen of Scots,wnqjSgMU36U,0.54
1543,Ben Is Back,oXM1MSmWJLA,0.4693877551020408
1545,Mortal Engines,IRsFc2gguEg,0.48
1546,The Mule,N_QksSzK7sI,0.8
1547,If Beale Street Could Talk,CQXSforT_qQ,0.85
1548,Mary Poppins Returns,-3jsfXDZLIY,0.75
1549,Aquaman,WDkg3h8PCVU,0.55
1550,Bumblebee,lcwmDAYt22k,0.65
1551,Welcome to Marwen,W6dy7xQ8NeE,0.76
1552,Second Act,YsVo5necW6Q,0.84
1553,Holmes & Watson,brjkpRBpFnc,0.45
1554,Vice,g09a9laLh0k,0.67
1555,On the Basis of Sex,28dHbIR_NB4,0.76
1556,Destroyer,9g-j4wuEOPo,0.83
1557,Escape Room,6dSKUoV0SNI,0.54
1558,A Dog's Way Home,1pKdCHvH310,0.73
1559,The Upside,EWw7rCHcduQ,0.61
1560,Replicas,bKdpGHazAqs,0.55
1561,Glass,95ghQs5AmNk,0.68
1563,Serenity,k3zMlsEK8xA,0.68
1564,Miss Balasubramaniam,IW9i3bJ8bkU,0.7
1566,What Men Want,HeoLiTirRp4,0.48
1567,Cold Pursuit,0phuNQQ_gHI,0.77
1568,The Prodigy,BC4cyYRxjFk,0.49
1569,Isn't It Romantic,8ZwgoVmILQU,0.63
1570,Happy Death Day 2U,MT9MBytHuOI,0.62
1571,Alita: Battle Angel,w7pYhpJaJW8,0.74
1573,Fighting with My Family,WqF3VTv0cqU,0.66
1574,A Madea Family Funeral,id61hcbdMZA,0.52
1575,Captain Marvel,Z1BCujX3pw8,0.44
1576,The Kid,qpMyCaQGlqU,0.8
1577,Wonder Park,VML6rQWssSk,0.56
1579,Captive State,i68xCzI406A,0.53
1580,Five Feet Apart,XtgCqMZofqM,0.54
1581,Triple Threat,DovnHrIwfTY,0.66
1582,Us,1qEQmpprzSM,0.59
1583,Hotel Mumbai,A8IxhVslvro,0.65
1584,Dragged Across Concrete,m2wuyXSJ6ro,0.625
1585,Dumbo,7NiYVoqBt-8,0.55
1586,The Beach Bum,qSALRP1mZNQ,0.66
1587,Unplanned,gBLWpKbC3ww,0.48
1588,Shazam!,go6GEIrcvFY,0.61
1589,Pet Sematary,VllcgXSIJkE,0.61
1590,The Best of Enemies,eKM6fSTs-A0,0.82
1591,Hellboy,dt5g5_1cKVk,0.39
1592,Little,Qz65no3WnJk,0.6
1594,After,g99KPOpqZ4Q,0.3777777777777777
1595,Breakthrough,go1jaIRQc-o,0.77
1596,The Curse of La Llorona,uOV-xMYQ7sk,0.41
1597,Under the Silver Lake,mwgUesU1pz4,0.77
1598,Avengers: Endgame,TcMBFSGVi1c,0.49
1599,Body at Brighton Rock,pXww9NuqUDU,0.358974358974359
1600,Long Shot,ZKsc2I4Tgsk,0.67
1601,The Intruder,aKXvex7b1Ew,0.56
1604,The Hustle,_j5hwooOHVE,0.72
1605,Tolkien,jq2MFEGJ_Sw,0.62
1606,Poms,-9PypHxfY_M,0.79
1607,The Professor and the Madman,g6Pn-6MOXPs,0.94
1608,John Wick: Chapter 3 – Parabellum,M7XM597XO94,0.54
1609,A Dog's Journey,A2FrrSyyKfA,0.69
1610,Brightburn,g6eB0JT1DI4,0.44
1611,Booksmart,S0Mb6BgnhS0,0.69
1612,Godzilla: King of the Monsters,QFxN2oDKk0E,0.6
1613,Rocketman,S3vO8E2e6G0,0.81
1614,Ma,eIvbEC8N3cA,0.53
1615,Dark Phoenix,1-q8C_c-nlM,0.57
1617,Late Night,DxefiCjQirw,0.67
1618,The Last Black Man in San Francisco,C0FnJDhY9-0,0.82
1619,Men in Black: International,BV-WEb2oxLk,0.4
1620,Shaft,lD41XdWcmbY,0.63
1622,Anna,sOYeBlgQdFg,0.77
1623,Child's Play,PeHNLikDiVw,0.47
1624,Annabelle Comes Home,bCxm7cTpBAs,0.52
1625,Spider-Man: Far From Home,Nt9L1jCKGnE,0.34
1626,Escape Plan: The Extractors,YyL75IBXocE,0.58
1627,Midsommar,1Vnghdsjmd0,0.59
1628,Stuber,i5l6a5RiR1E,0.7
1629,Crawl,H6MLJG0RdDE,0.49
1630,The Farewell,RofpAjqwMa8,0.66
1632,Once Upon a Time...in Hollywood,ELeMaP8EPAA,0.71
1633,Hobbs & Shaw,9SA7FaKxZVI,0.5
1634,Dora and the Lost City of Gold,gUTtJjV852c,0.63
1635,The Kitchen,fgit74aVAvM,0.82
1636,The Art of Racing in the Rain,Dp2ufFO4QGg,0.63
1637,Scary Stories to Tell in the Dark,Vlya92LZqZw,0.52
1638,The Peanut Butter Falcon,UNl9RqjLCwc,0.88
1640,Good Boys,zPXqwAGmX04,0.56
1641,Blinded by the Light,f1YFA_J5JBU,0.87
1642,"Where'd You Go, Bernadette",Em1onUCArxs,0.73
1643,47 Meters Down: Uncaged,zF3lM_EPh2U,0.3488372093023256
1644,Ready or Not,ZtYTwUxhAoI,0.53
1645,Angel Has Fallen,XF8h3hOGBJM,0.66
1646,Overcomer,Le05vmahdXQ,0.6142857142857143
1647,Don't Let Go,RB-_oNDH0d8,0.54
1648,It Chapter Two,xhJ5P7Up3jA,0.65
1649,The Goldfinch,IcG06hZooHM,0.79
1650,Hustlers,EpyogCVnI6Q,0.6111111111111112
1651,Monos,55a7hDqPREY,0.4512195121951219
1652,Ad Astra,P6AaSMfXHbA,0.72
1653,Downton Abbey,tu3mP0c51hE,0.7
1654,Rambo: Last Blood,4vWg5yJuWfs,0.65
1656,Judy,HU2GJwkH71M,0.6944444444444444
1657,Joker,zAGVQLHvwOY,0.57
1658,Lucy in the Sky,vQP-L2pJzmk,0.75
1659,Gemini Man,AbyJignbSj0,0.53
1660,The Addams Family,c95edsw17QE,0.4
1661,Jexi,8UqXUwgl15k,0.37
1662,Polaroid,0WxmMARNQRc,0.46
1663,El Camino: A Breaking Bad Movie,1JLUn2DFW4w,0.59
1664,Maleficent: Mistress of Evil,n0OFH4xpPr4,0.56
1665,Zombieland: Double Tap,ZlW9yhUKlkQ,0.55
1666,Jojo Rabbit,tL4McUzXfFI,0.61
1667,The Lighthouse,Hyag7lR8CPA,0.63
1668,Black and Blue,QCfSeVCr7ng,0.79
1669,The Current War,2FTxKFsWz60,0.59
1670,Countdown,S6O4iy3Twwo,0.4
1671,Terminator: Dark Fate,oxy8udgWRmo,0.31
1672,Motherless Brooklyn,Fru8IkuDp_k,0.81
1673,The Irishman,WHXxVmeGQUc,0.7
1674,Harriet,GqoEs4cG6Uw,0.66
1675,Arctic Dogs,wQTDfl2rpqg,0.3766233766233766
1676,Marriage Story,BHi-a1n8t7M,0.67
1677,Doctor Sleep,BOzFZxB-8cw,0.76
1678,Last Christmas,z9CEIcmWmtA,0.7
1679,Playing with Fire,fd5GlZUpfaM,0.66
1680,Midway,BfTYY_pac8o,0.56
1681,Honey Boy,5RR8WTQzwSk,0.77
1682,Ford v Ferrari,zyYgDtY2AMY,0.68
1683,Charlie's Angels,RSUq4VfWfjE,0.5
1684,The Good Liar,ljKzFGpPHhw,0.94
1685,The Report,x79Gf4cJDDE,0.69
1686,Waves,V5z3cr8AB5g,0.71
1688,A Beautiful Day in the Neighborhood,-VLEPhfEN2M,0.75
1689,21 Bridges,qaZoSTG10lw,0.68
1690,Knives Out,qGqiHJTsRkQ,0.61
1691,Queen & Slim,G6Th84oGDno,0.55
1692,Playmobil: The Movie,xgyP9GG9Ecw,0.45
1693,The Aeronauts,Rm4VnwCtQO8,0.62
1694,Jumanji: The Next Level,rBxcF-r9Ibs,0.51
1695,Richard Jewell,gSMxBLlA8qY,0.58
1696,Black Christmas,gF4yRYbo1WE,0.28
1697,Bombshell,0rBnkBIhoFE,0.73
1698,Uncut Gems,vTfJp2Ts9X8,0.57
1699,Seberg,Tck5EBUTeoc,0.67
1700,A Hidden Life,qJXmdY4lVR0,0.79
1701,Star Wars: The Rise of Skywalker,8Qn_spdM5Zg,0.53
1702,Cats,FtSd844cI7U,0.27
1704,Little Women,AST2-4db4ic,0.71
1705,1917,YqNYrYUiMfg,0.63
1706,Just Mercy,GVQbeG5yW78,0.77
1707,The Grudge,O2NKzO-fxwQ,0.36
1708,Underwater,jCFWEzIVILc,0.59
1709,Like a Boss,9ESkyRFEso4,0.59
1710,Bad Boys for Life,jKCj3XuPG8M,0.67
1711,Dolittle,FEf412bSPLs,0.63
1712,The Gentlemen,2B0RpUGss2c,0.75
1713,The Turning,rl33gU2APIs,0.46
1714,The Last Full Measure,Go8zI2sytEc,0.83
1715,The Rhythm Section,0Uq_5bYGYoY,0.81
1716,Gretel & Hansel,QZblQLhKcZQ,0.51
1717,The Assistant,igzHiImUejc,0.1666666666666666
1718,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),kGM4uYZzfu0,0.56
1719,Fantasy Island,a6O30nJ02PU,0.55
1720,The Photograph,BZulYPti89M,0.6511627906976745
1721,The Call of the Wild,5P8R2zAhEwg,0.53
1722,Emma.,qsOwj0PR5Sk,0.79
1723,Brahms: The Boy II,A6caADGf8mw,0.41
1724,Impractical Jokers: The Movie,IQQ8_VVR4TA,0.48
1725,The Invisible Man,dSBsNeYqh-k,0.46
1726,Wendy,KKktQFFcXL0,0.71
1728,The Way Back,VzNJVSsjE-I,0.71
1729,First Cow,SRUWVT87mt8,0.65
1730,Bloodshot,vOUVVDWdXbo,0.49
1731,The Hunt,xoWmwsPU5cQ,0.69
1732,I Still Believe,7Za7-Q8YURM,0.83
1733,Never Rarely Sometimes Always,hjw_QTKr2rc,0.73
1735,The Wretched,dGQidrBQ-gs,0.3295454545454545
1736,Capone,2J5OE16C_zY,0.52
1738,The High Note,Z-CgtYiQfSA,0.76
1739,The King of Staten Island,azkVr0VUSTA,0.72
1740,My Spy,pfAhQSz-j_o,0.69
1741,Money Plane,aETz_dRDEys,0.65
1742,Palm Springs,CpBLtXduh_k,0.8
1743,Animal Crackers,6yrtrDjmw5c,0.85
1744,The Rental,MGdcTUMGxB0,0.67
1745,The Secret: Dare to Dream,Mf3-oCDdTzQ,0.6052631578947368
1746,An American Pickle,tHsqU8yK3Nc,0.5571428571428572
1747,The Tax Collector,eqFnDz_Uu1c,0.58
1749,Unhinged,vdxDXoODKN8,0.51
1750,Cut Throat City,l1dM85mn_QE,0.71
1751,Words on Bathroom Walls,4E1-RnpOe8Q,0.7
1752,Bill & Ted Face the Music,1gPGeAYo3yU,0.65
1753,The New Mutants,W_vJhUAOFpI,0.4
1754,The Personal History of David Copperfield,xXh53I-Sdsk,0.65
1755,Centigrade,0RvV7TNUlkQ,0.28
1756,Tenet,L3pk_TBkihU,0.65
1757,Mulan,KK8FHdFluOQ,0.55
1758,The Broken Hearts Gallery,7aokhRzwlJI,0.71
1759,The Secrets We Keep,kGKX5rzRMho,0.4705882352941176
1760,The Trial of the Chicago 7,FVb6EdKDBfU,0.81
1761,The Glorias,ekvAOSEwBNk,0.4615384615384615
1762,The War with Grandpa,X0K5cA2hS6g,0.59
1764,Love and Monsters,-19tBHrZwOM,0.67
1765,Honest Thief,ZUIEOMOxIDo,0.72
1766,2 Hearts,hcZKctOWsgI,0.62
1767,After We Collided,wu6wjmEa_1U,0.46
1768,The Empty Man,tk6u9X1bW30,0.53
1769,The Craft: Legacy,J60ueFp-jv8,0.31
1770,Come Play,LQwiqhdMQ7g,0.62
1771,Let Him Go,bE8pwEF-3TI,0.75
1772,The Informer,jUakWaEpCmY,0.77
1773,Hillbilly Elegy,KW_3aaoSOYg,0.71
1774,Mank,aSfX-nrg-lI,0.88
1775,Freaky,EqPnIcDW9g0,0.56
1777,Run,0Dhh7q9Us5c,0.77
1778,Sound of Metal,VFOrGkAvjAE,0.71
1779,Jiu Jitsu,ywhTeWg8970,0.4
1781,All My Life,mWyJvohEFj8,0.73
1782,The Midnight Sky,DXUUqr3AFKs,0.62
1783,Songbird,IgxXSfto6Vo,0.39
1784,Wild Mountain Thyme,kadUgcIxODM,0.39
1785,Monster Hunter,3od-kQMTZ9M,0.3
1786,Greenland,vz-gdEL_ae8,0.55
1787,Skylines,MuuqzLwgMhY,0.53
1788,Wonder Woman 1984,XW2E2Fnh52w,0.53
1789,Soul,xOsLIiBStEs,0.69
1790,News of the World,zTZDb_iKooI,0.81
1791,Promising Young Woman,7i5kiFDunk8,0.64
1792,Locked Down,mepeWor5JPk,0.7
1793,The Marksman,lEBPNi4bEbc,0.73
1794,Our Friend,GTWqGLnOxtA,0.6105263157894737
1795,The Little Things,1HZAnkxdYuA,0.78
1796,Nomadland,6sxCFZ8_d84,0.87
1797,Son of the South,x0IjvDWw0i4,0.3636363636363636
1798,Music,aMcmfonGWY4,0.46
1799,Judas and the Black Messiah,sSjtGqRXQ9Y,0.73
1800,Minari,KQ0gFidlro8,0.69
1801,Willy's Wonderland,0v27rfaoB2Y,0.47
1802,Silk Road,LBOBuqBzn7w,0.4588235294117647
1804,Raya and the Last Dragon,1VIZ89FEjYI,0.6
1805,Chaos Walking,nRf4ZgzHoVw,0.59
1806,Boss Level,PGHD0bqjZWQ,0.69
1807,Long Weekend,820j10lEAec,0.88
1808,Nobody,wZti8QKBWPo,0.54
1809,Godzilla vs. Kong,odM92ap8_c0,0.37
1810,The Unholy,NmQiJPLYzPI,0.56
1811,Shiva Baby,8uT1M9WfqYA,0.5698924731182796
1812,The Girl Who Believes in Miracles,aH6b6P18D34,0.85
1813,Voyagers,EwJkexUBSeg,0.63
1814,Mortal Kombat,QJHY4ggYCk4,0.49
1815,Wrath of Man,EFYEni2gsK0,0.77
1816,Mainstream,Rlpm36Vi-3U,0.63
1817,Army of the Dead,tI1JGPhYBS8,0.56
1818,Spiral: From the Book of Saw,gzy6ORqE9IY,0.64
1819,A Quiet Place Part II,BpdDN9d9Jio,0.62
1820,Cruella,gmRKv7n2If8,0.59
1822,The Conjuring: The Devil Made Me Do It,h9Q4zZS2v1k,0.53
1823,Peter Rabbit 2: The Runaway,euGHcnyUo84,0.57
1824,In the Heights,U0CL-ZSuCrQ,0.69
1826,The Misfits,lxhMLjt83KQ,0.65
1827,The House Next Door: Meet the Blacks 2,NbQqQhUPESU,0.4545454545454545
1828,Queen Bees,KEGnA3VVvOU,0.82
1829,Hitman's Wife's Bodyguard,3Z2FxVT6LIE,0.69
1830,F9,aSiDu3Ywi8E,0.42
1831,Werewolves Within,Kpj1VOJWf98,0.71
1832,Zola,24KbaKlCDDI,0.61
1833,The Tomorrow War,QPistcpGB8o,0.66
1835,The Forever Purge,xOrXpK-rUaI,0.32
1836,Black Widow,ybji16u608U,0.53
1837,Gunpowder Milkshake,H7ZrjXuNgmA,0.76
1838,Space Jam: A New Legacy,olXYZOsXw_o,0.56
1839,Escape Room: Tournament of Champions,KlfUbZJVInA,0.54
1840,Die in a Gunfight,1kw7Nv1mIF8,0.63
1841,Snake Eyes: G.I. Joe Origins,Vd2sm63Xwfw,0.62
1842,Old,A4U2pMRV9_k,0.56
1843,Jungle Cruise,f_HvoipFcA8,0.7
1844,Stillwater,9cq1lPPeMUY,0.71
1845,The Green Knight,sS6ksY8xWCY,0.7
1846,Nine Days,A73FnWETvr8,0.9
1847,The Suicide Squad,JuDLepNa7hw,0.59
1848,Free Guy,JORN2hkXLyM,0.56
1849,Respect,qTtxoz3OIlU,0.88
1850,Don't Breathe 2,gRbG2tjHYCA,0.67
1851,CODA,0pmfrE1YL4I,0.7037037037037037
1852,Reminiscence,_BggT--yxf0,0.66
1853,Demonic,EYXLKC5xd7Q,0.53
1854,Candyman,ikDJlfuU758,0.54
1855,Shang-Chi and the Legend of the Ten Rings,giWIr7U1deA,0.64
1856,Malignant,Gczt0fhawDs,0.7
1857,Queenpins,UFt679TNhpg,0.4166666666666667
1858,Cry Macho,JVc8SI5CAKw,0.86
1859,Copshop,ezHiQwwzEjU,0.82
1860,Dear Evan Hansen,g_c_Jd-hP-s,0.6
1861,Venom: Let There Be Carnage,-FmWuCgJmxo,0.68
1862,The Many Saints of Newark,dHa95iy2lF0,0.46
1863,The Addams Family 2,Kd82bSBDE84,0.48
1864,No Time to Die,BIhNsAtPbPI,0.64
1865,Mass,oU56Ns1nXsE,0.7
1866,Halloween Kills,hL6R3HmQfPc,0.43
1867,The Last Duel,mgygUwPJvYk,0.73
1868,Dune,8g18jFHCLXk,0.66
1869,The French Dispatch,TcPk2p0Zaw4,0.78
1870,The Harder They Fall,Poc55U2RPMw,0.67
1871,A Mouthful of Air,XSiHVciLRrw,0.25
1872,Heart of Champions,sM-sndlCkuQ,0.6521739130434783
1873,Eternals,x_me3xsvDgk,0.4
1874,Spencer,ORvPh_gdD_M,0.85
1875,The Beta Test,R7cUSsLjdM0,0.5471698113207547
1876,Clifford the Big Red Dog,4zH5iYM4wJo,0.54
1877,The Power of the Dog,LRDPo0CHrko,0.76
1878,Ghostbusters: Afterlife,ahZFCF--uRY,0.55
1879,King Richard,BKP_0z52ZAw,0.72
1880,C'mon C'mon,FM4eeSzyN4g,0.4375
1881,Encanto,CaimKeDcudo,0.79
1882,House of Gucci,pGi3Bgn7U5U,0.74
1883,Resident Evil: Welcome to Raccoon City,4q6UGCyHZCI,0.37
1884,Licorice Pizza,o_hRNmlk80g,0.61
1885,West Side Story,A5GJLwWiYSg,0.91
1886,Don't Look Up,RbIxYm3mKzI,0.72
1887,National Champions,I3imoS5OcCw,0.45
1888,Red Rocket,57IlM5xaHvA,0.6
1889,Spider-Man: No Way Home,JfVOs4VSpmA,0.47
1890,Nightmare Alley,Q81Yf46Oj3s,0.93
1891,The Lost Daughter,xNq9YOfL0Zs,0.86
1893,The Matrix Resurrections,9ix7TUGVYIo,0.48
1894,The King's Man,5zdBG-iGfes,0.69
1895,A Journal for Jordan,FOzrXqf5pvE,0.53
1896,American Underdog,_6rn-6lKBJ8,0.9
1897,The 355,SV0s2S9reT0,0.4
1898,American Siege,AdI6ea_0T0s,0.25
1899,Scream,beToTslH17s,0.77
1901,Redeeming Love,_8RIlIOd_us,0.95
1902,The King's Daughter,NjGSWdmVVHM,0.48
1903,The Tiger Rising,LX6QGUH-Wi8,0.4239130434782608
1904,Jackass Forever,FNq-QT2Jpng,0.67
1905,Moonfall,ivIwdQBlS10,0.68
1906,Death on the Nile,dZRqB0JLizw,0.85
1907,Marry Me,Ebv9_rNb5Ig,0.84
1908,Blacklight,PE04ESdgnHI,0.81
1909,Uncharted,eHp3MbsCbMg,0.6
1910,Dog,V4tAtp-TyzQ,0.81
1911,Cyrano,5e8apSFDXsQ,0.85
1912,The Batman,mqqft2x_Aa4,0.66
1913,After Yang,Kwp32zLc08c,0.83
1914,A Day to Die,fBvILPcuFy4,0.35
1915,Turning Red,XdKzUbAiswE,0.79
1916,The Outfit,3UgJL23HxyU,0.82
1917,X,a3BGwLxfd74,0.3
1918,Alice,_YlQa7j0BTU,0.89
1919,The Lost City,nfKO9rYDmE8,0.85
1920,Everything Everywhere All at Once,wxN1T1uxQ2g,0.89
1921,Morbius,oZ6iiRrz1SY,0.71
1923,Ambulance,7NU-STboFeI,0.78
1924,Father Stu,DHREzAdyCPs,0.9
1925,Fantastic Beasts: The Secrets of Dumbledore,Y9dr2zw-TXQ,0.64
1926,Dual,CpZkNQ0E4YI,0.64
1928,The Northman,oMSdFM12hOw,0.88
1929,The Unbearable Weight of Massive Talent,CKTRbKch2K4,0.84
1930,Doctor Strange in the,aWzlQ2N6qqg,0.55
1931,Operation Mincemeat,zwkSyrN0mvY,0.79
1932,Firestarter,59MJfJPP5eo,0.79
1933,Downton Abbey: A New Era,wN0Spmq610Q,0.74
1935,Top Gun: Maverick,giXco2jaZ_4,0.8
1936,The Bob's Burgers Movie,hbGXqUumtqg,0.82
1937,Watcher,kpebJezzK30,0.75
1938,Jurassic World Dominion,fb5ELWi-ekk,0.76
1940,Elvis,wBDLRvjHVOY,0.82
1941,The Black Phone,3eGP6im8AZA,0.61
1943,Thor: Love and Thunder,Go8nTmfrQd8,0.64
1944,The Gray Man,BmllggGO4pM,0.77
1945,Where the Crawdads Sing,PY3808Iq0Tg,0.84
1946,Paws of Fury: The Legend of Hank,A_hkjvjx2ek,0.63
1947,Nope,In8fuzj3gck,0.81
1948,DC League of Super-Pets,1jkw2JPCl18,0.76
1949,Bullet Train,0IOsk2Vlc4o,0.89
1950,Easter Sunday,YIixb42aJPg,0.84
1951,Mack & Rita,c8LD5hvE8vo,0.5365853658536586
1952,Fall,iSspRSGc4Dk,0.6
1953,Emily the Criminal,Xzf1YCEkLDI,0.89
1954,Beast,oQMc7Sq36mI,0.79
1955,Three Thousand Years of Longing,TWGvntl9itE,0.87
1956,The Invitation,5bL1ftuxgOE,0.7
1957,Barbarian,Dr89pmKrqkI,0.83
1958,Clerks III,uD3n3GM3Z_0,0.8
1959,The Woman King,3RDaPV_rJ1Y,0.68
1960,Pearl,L5PW5r3pEOg,0.79
1961,"Confess, Fletch",pb2Pu5EjC1s,0.72
1962,Running the Bases,g0nlx_Fjdlk,0.7037037037037037
1963,Don't Worry Darling,SZ2elR3OmWI,0.64
1964,Smile,BcDK7lkzzsU,0.78
1965,Bros,BQIeBB9XMe8,0.34
1966,Terrifier 2,d4m9WCxb-J8,0.64
1967,"Lyle, Lyle, Crocodile",s0W6O7mSlaU,0.84
1968,Amsterdam,GLs2xxM0e78,0.89
1969,Tár,Na6gA1RehsU,0.92
1970,Halloween Ends,i_mAWKyfj6c,0.7
1971,Till,rkQi6GBwmSA,0.71
1972,Black Adam,X0tOpBuYasI,0.79
1973,Ticket to Paradise,hkP4tVTdsz8,0.79
1974,The Banshees of Inisherin,uRu3zLOJN2c,0.87
1975,Armageddon Time,ZKLu3t-G9Do,0.74
1976,The Estate,tEu2xJ4c54A,0.7
1977,Guillermo del Toro's Pinocchio,Od2NW1sfRdA,0.9
1978,Black Panther: Wakanda Forever,_Z3QKkl1WyM,0.82
1979,The Fabelmans,D1G2iLSzOe8,0.93
1980,She Said,i5pxUQecM3Y,0.57
1981,The Menu,C_uTkUGcHv4,0.82
1982,Bones and All,0Nu7Z9AxGNg,0.67
1983,The Inspection,wSeprzQM6gk,0.73
1984,Strange World,bKh2G73gCCs,0.42
1985,Glass Onion: A Knives Out Mystery,gj5ibYSz8C0,0.9
1986,Devotion,NCDEGP6VjYY,0.85
1987,White Noise,SgwKZAMx_gM,0.43
1988,Violent Night,a53e4HHnx_s,0.86
1989,The Whale,nWiQodhMvz4,0.85
1990,Avatar: The Way of Water,a8Gx8wiNbs8,0.81
1992,Babylon,5muQK7CuFtY,0.68
1993,Whitney Houston: I Wanna Dance with Somebody,9tfemzaMkoU,0.79
1994,A Man Called Otto,eFYUX9l-m5I,0.88
